ID,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Global_Sales
1464,Max Payne 2: The Fall of Max Payne,PS2,2003,Shooter,Take-Two Interactive,0.65,0.51,0,1.16
1465,Command & Conquer: Red Alert 2,PC,2000,Strategy,Electronic Arts,1.32,0.02,0,1.34
1466,MVP Baseball 2004,PS2,2004,Sports,Electronic Arts,1.1,0.06,0,1.16
1467,WWE SmackDown vs Raw 2008,PS3,2007,Fighting,THQ,0.62,0.5,0.01,1.13
1468,Ratchet & Clank: Up Your Arsenal (Weekly american sales),PS2,2004,Platform,Sony Computer Entertainment,1.27,0.05,0,1.32
1469,Your Shape: Fitness Evolved,X360,2010,Sports,Ubisoft,0.79,0.42,0,1.21
1471,Skylanders SWAP Force,X360,2013,Platform,Activision,0.86,0.36,0,1.22
1472,NBA 2K14,PS4,2013,Sports,Take-Two Interactive,0.89,0.31,0.01,1.21
1473,Spider-Man: The Movie,GBA,2002,Action,Activision,0.92,0.35,0.01,1.28
1475,Tony Hawk's Pro Skater,GB,2000,Sports,Activision,0.9,0.38,0.01,1.29
1476,The Sims: Bustin' Out,GBA,2003,Simulation,Electronic Arts,0.93,0.35,0,1.28
1477,Triple Play 2001,PS,2000,Sports,Electronic Arts,0.74,0.5,0,1.24
1478,Metroid Prime 2: Echoes,GC,2004,Shooter,Nintendo,0.87,0.35,0.07,1.29
1479,UFC Undisputed 2010,X360,2010,Fighting,THQ,0.9,0.31,0,1.21
1482,Petz Wild Animals: Dolphinz,DS,2007,Simulation,Ubisoft,0.71,0.48,0,1.19
1483,Pokemon Ranger: Guardian Signs,DS,2010,Role-Playing,Nintendo,0.51,0.17,0.58,1.26
1485,Need for Speed Underground Rivals,PSP,2005,Racing,Electronic Arts,0.69,0.38,0.02,1.09
1487,Dark Souls II,PS3,2014,Role-Playing,Namco Bandai Games,0.4,0.36,0.4,1.16
1488,World of Warcraft: Wrath of the Lich King,PC,2008,Role-Playing,Activision,0.01,0.13,0,0.14
1492,Gyromite,NES,1985,Puzzle,Nintendo,0.73,0.16,0.4,1.29
1496,MAG: Massive Action Game,PS3,2010,Shooter,Sony Computer Entertainment,0.77,0.3,0.09,1.16
1497,Madden NFL 97,PS,1996,Sports,Electronic Arts,0.73,0.5,0,1.23
1499,Skylanders Giants,X360,2012,Action,Activision,0.75,0.45,0,1.2
1504,Tekken 6,X360,2009,Fighting,Namco Bandai Games,0.71,0.42,0.05,1.18
1505,[Prototype],X360,2009,Action,Activision,0.84,0.35,0,1.19
1507,Madagascar,PS2,2005,Platform,Activision,0.78,0.45,0,1.23
1508,Rugrats Studio Tour,PS,1999,Adventure,THQ,0.57,0.67,0,1.24
1510,Pitfall II: Lost Caverns,2600,1983,Platform,Activision,1.22,0.07,0,1.29
1513,Gold's Gym: Cardio Workout,Wii,2008,Sports,Ubisoft,1.11,0.04,0.06,1.21
1514,Burnout 3: Takedown,XB,2004,Racing,Electronic Arts,0.84,0.43,0,1.27
1516,Yu-Gi-Oh! The Sacred Cards,GBA,2002,Role-Playing,Konami Digital Entertainment,0.94,0.35,0,1.29
1517,Crysis 2,PS3,2011,Action,Electronic Arts,0.45,0.57,0.06,1.08
1518,NBA Live 07,PS2,2006,Sports,Electronic Arts,1.07,0.04,0.02,1.13
1520,SingStar '80s,PS2,2005,Misc,Sony Computer Entertainment,0.27,0.02,0,0.29
1521,EA Playground,Wii,2007,Sports,Electronic Arts,0.69,0.48,0,1.17
1524,EA Sports Active 2,Wii,2010,Sports,Electronic Arts,0.78,0.4,0,1.18
1525,Digimon World,PS,1999,Role-Playing,Namco Bandai Games,0.56,0.38,0.28,1.22
1527,Need for Speed Carbon,Wii,2006,Racing,Electronic Arts,0.46,0.66,0.02,1.14
1528,Yoshi's Woolly World,WiiU,2015,Platform,Nintendo,0.61,0.47,0.11,1.19
1530,FIFA Street,PS3,2012,Sports,Electronic Arts,0.11,0.92,0,1.03
1532,Need for Speed: Most Wanted,X360,2005,Racing,Electronic Arts,1,0.17,0.02,1.19
1533,Tom Clancy's Rainbow Six: Siege,XOne,2015,Shooter,Ubisoft,0.73,0.44,0,1.17
1536,Guitar Hero: Aerosmith,Wii,2008,Misc,Activision,1.04,0.14,0,1.18
1537,Mystery Case Files: MillionHeir,DS,2008,Adventure,Nintendo,0.76,0.4,0,1.16
1538,Valkyria Chronicles,PS3,2008,Role-Playing,Sega,0.71,0.2,0.24,1.15
1539,Midnight Club 3: DUB Edition (America weekly sales),PS2,2005,Racing,Take-Two Interactive,1.22,0.05,0,1.27
1541,Watch Dogs,X360,2014,Action,Ubisoft,0.72,0.45,0.01,1.18
1542,Imagine: Wedding Designer,DS,2008,Simulation,Ubisoft,0.55,0.59,0,1.14
1543,Metal Gear Solid V: Ground Zeroes,PS4,2014,Action,Konami Digital Entertainment,0.45,0.46,0.17,1.08
1544,Yakuman,GB,1989,Misc,Nintendo,0,0,1.28,1.28
1545,Assassin's Creed Syndicate,XOne,2015,Action,Ubisoft,0.61,0.56,0,1.17
1547,WWE '13,X360,2012,Action,THQ,0.72,0.45,0,1.17
1549,Manhunt,PS2,2003,Action,Take-Two Interactive,0.63,0.49,0,1.12
1550,Kid Icarus: Uprising,3DS,2012,Action,Nintendo,0.48,0.35,0.36,1.19
1551,Silent Hill 2,PS2,2001,Action,Konami Digital Entertainment,0.62,0.49,0,1.11
1553,Castlevania: Symphony of the Night,PS,1997,Platform,Konami Digital Entertainment,0.58,0.4,0.21,1.19
1554,The Sims 2: Nightlife,PC,2005,Simulation,Electronic Arts,1.22,0.05,0,1.27
1556,Road Rash,PS,1995,Racing,Electronic Arts,0.71,0.48,0,1.19
1557,Pokemon Mystery Dungeon: Gates to Infinity,3DS,2012,Role-Playing,Nintendo,0.44,0.3,0.47,1.21
1559,NBA 2K9,X360,2008,Sports,Take-Two Interactive,1,0.16,0,1.16
1560,WWE '12,X360,2011,Fighting,THQ,0.74,0.4,0,1.14
1561,Tony Hawk's Underground,XB,2003,Sports,Activision,0.85,0.37,0,1.22
1562,Hogan's Alley,NES,1984,Shooter,Nintendo,0.68,0.16,0.41,1.25
1566,Rockstar Games presents Table Tennis,Wii,2007,Sports,Take-Two Interactive,0.39,0.73,0,1.12
1567,Sonic Adventure DX: Director's Cut,GC,2003,Platform,Sega,0.87,0.3,0.06,1.23
1568,Jet Li: Rise to Honor,PS2,2004,Action,Sony Computer Entertainment,0.62,0.48,0,1.1
1569,Battle Arena Toshinden,PS,1994,Fighting,Sony Computer Entertainment,0.39,0.26,0.53,1.18
1571,Kung Fu Panda,DS,2008,Action,Activision,0.56,0.57,0,1.13
1573,Football Manager 2011,PC,2010,Sports,Sega,0,1.01,0,1.01
1574,Devil Dice,PS,1998,Puzzle,THQ,0.05,0.03,1.1,1.18
1576,Hyrule Warriors,WiiU,2014,Action,Nintendo,0.61,0.42,0.13,1.16
1577,Need for Speed Carbon,PS3,2006,Racing,Electronic Arts,0.49,0.52,0.03,1.04
1580,Ratatouille,DS,2007,Action,THQ,0.5,0.62,0,1.12
1584,SOCOM: U.S. Navy SEALs Confrontation,PS3,2008,Shooter,Sony Computer Entertainment,0.94,0.17,0.02,1.13
1585,NBA Live 2001,PS,2000,Sports,Electronic Arts,0.7,0.47,0,1.17
1588,Tom Clancy's Rainbow Six: Vegas,PS3,2007,Shooter,Ubisoft,0.47,0.53,0.03,1.03
1589,Dragon Ball: Daimaou Fukkatsu,NES,1988,Role-Playing,Namco Bandai Games,0,0,1.25,1.25
1590,Gegege no Kitarou 2: Youkai Gundan no Chousen,NES,1987,Role-Playing,Namco Bandai Games,0,0,1.25,1.25
1593,Pokemon XD: Gale of Darkness,GC,2005,Role-Playing,Nintendo,0.71,0.19,0.31,1.21
1594,Black,PS2,2006,Shooter,Electronic Arts,1.01,0.04,0.03,1.08
1597,Tom Clancy's Splinter Cell: Pandora Tomorrow,PS2,2004,Action,Ubisoft,0.52,0.56,0,1.08
1598,Road Rash 3D,PS,1998,Racing,Electronic Arts,1.05,0.16,0,1.21
1599,Ratchet: Deadlocked,PS2,2005,Shooter,Sony Computer Entertainment,0.85,0.03,0.22,1.1
1601,Transformers: Autobots / Decepticons,DS,2007,Action,Activision,1.12,0.03,0,1.15
1602,Tales of Xillia,PS3,2011,Role-Playing,Namco Bandai Games,0.29,0.19,0.67,1.15
1603,Diddy Kong Racing DS,DS,2007,Racing,Nintendo,1.1,0.04,0,1.14
1604,[Prototype],PS3,2009,Action,Activision,0.65,0.41,0,1.06
1605,Assassin's Creed: Bloodlines,PSP,2009,Action,Ubisoft,0.43,0.48,0.05,0.96
1607,The Witcher 3: Wild Hunt,XOne,2015,Role-Playing,Namco Bandai Games,0.66,0.47,0,1.13
1608,Ridge Racer V,PS2,2000,Action,Namco Bandai Games,0.24,0.19,0.75,1.18
1609,WWE SmackDown vs. Raw 2009,PS2,2008,Fighting,THQ,0.69,0,0,0.69
1610,Tetris 2 (All region sales),GB,1992,Puzzle,Nintendo,0.56,0.22,0.43,1.21
1611,Star Wars Episode III: Revenge of the Sith,XB,2005,Action,Activision,0.82,0.38,0,1.2
1613,Frogger: The Great Quest,PS2,2001,Platform,Konami Digital Entertainment,0.6,0.47,0,1.07
1614,2010 FIFA World Cup South Africa,PS3,2010,Sports,Electronic Arts,0.3,0.64,0.07,1.01
1618,Disney's Tarzan / Disney's Aladdin in Nasira's Revenge / Disney's The Emperor's New Groove Action Game,PS,2003,Misc,Sony Computer Entertainment,0.69,0.47,0,1.16
1620,Guitar Hero: Aerosmith,X360,2008,Misc,Activision,1,0.14,0,1.14
1621,Medal of Honor: Airborne,PS3,2007,Shooter,Electronic Arts,0.25,0.7,0.03,0.98
1622,Kirby Tilt 'n' Tumble,GB,2000,Puzzle,Nintendo,0.29,0.17,0.75,1.21
1623,SpongeBob SquarePants: Battle for Bikini Bottom,GBA,2003,Platform,THQ,0.88,0.33,0,1.21
1624,Vigilante 8,PS,1998,Racing,Activision,0.68,0.47,0,1.15
1625,Castlevania,NES,1986,Platform,Konami Digital Entertainment,0.54,0.06,0.62,1.22
1626,Donkey Kong Country 2,GBA,2004,Platform,Nintendo,0.79,0.27,0.12,1.18
1627,Bayonetta,PS3,2009,Action,Sega,0.44,0.41,0.21,1.06
1628,"WarioWare, Inc.: Mega MicroGame$",GBA,2003,Puzzle,Nintendo,0.4,0.11,0.7,1.21
1630,Madden NFL 17,PS4,2016,Sports,Electronic Arts,0.92,0.08,0,1
1631,Boom Blox,Wii,2008,Puzzle,Electronic Arts,0.72,0.38,0,1.1
1633,The Sims 2: Castaway,Wii,2007,Simulation,Electronic Arts,0.45,0.64,0,1.09
1635,Naruto Shippuden: Ultimate Ninja Storm 2,PS3,2010,Fighting,Namco Bandai Games,0.42,0.47,0.15,1.04
1636,Mario Power Tennis,GC,2004,Sports,Nintendo,0.58,0.16,0.46,1.2
1637,Intelligent Qube,PS,1997,Puzzle,Sony Computer Entertainment,0.13,0.07,1,1.2
1638,Game & Watch Gallery 2,GB,1997,Misc,Nintendo,0.76,0.3,0.12,1.18
1639,Game & Watch Gallery 3,GB,1999,Misc,Nintendo,0.79,0.31,0.08,1.18
1640,Pac-Man,NES,1984,Puzzle,Namco Bandai Games,0.27,0.08,0.85,1.2
1643,Cars,PSP,2006,Racing,THQ,0.72,0.29,0,1.01
1644,NBA Live 99,PS,1997,Sports,Electronic Arts,1.13,0.05,0,1.18
1646,Golden Sun: The Lost Age,GBA,2002,Role-Playing,Nintendo,0.61,0.27,0.27,1.15
1648,Max Payne,XB,2001,Shooter,Take-Two Interactive,0.98,0.19,0,1.17
1649,WCW Mayhem,PS,1998,Fighting,Electronic Arts,0.68,0.46,0,1.14
1650,NBA 2K2,PS2,2002,Sports,Sega,0.59,0.46,0.01,1.06
1653,Cars,PS2,2006,Racing,THQ,1.01,0.04,0,1.05
1655,Call of Duty: Finest Hour,XB,2004,Shooter,Activision,0.78,0.4,0,1.18
1656,FIFA Soccer 11,PSP,2010,Sports,Electronic Arts,0.13,0.7,0.01,0.84
1657,Sly Cooper and the Thievius Raccoonus,PS2,2002,Platform,Sony Computer Entertainment,1.03,0.14,0,1.17
1658,LEGO Indiana Jones 2: The Adventure Continues,DS,2009,Action,Activision,0.66,0.43,0,1.09
1663,Need for Speed Underground,GC,2003,Racing,Electronic Arts,0.69,0.48,0.01,1.18
1665,Test Drive 4,PS,1997,Racing,Electronic Arts,0.67,0.46,0,1.13
1666,FIFA Soccer 07,PSP,2006,Sports,Electronic Arts,0.24,0.65,0,0.89
1667,World Soccer Winning Eleven 9 (JP & Others sales),PSP,2005,Sports,Konami Digital Entertainment,0.01,0.88,0.31,1.2
1671,Pikmin 2,GC,2004,Strategy,Nintendo,0.48,0.13,0.56,1.17
1672,Just Dance 2016,Wii,2015,Misc,Ubisoft,0.52,0.59,0,1.11
1674,Battlefield: Hardline,XOne,2015,Shooter,Electronic Arts,0.72,0.37,0.01,1.1
1675,WWE 2K16,PS4,2015,Sports,Take-Two Interactive,0.41,0.6,0,1.01
1676,Dragon Ball Z: La Legende Saien,SNES,1993,Fighting,Namco Bandai Games,0,0,1.2,1.2
1677,TwinBee,NES,1986,Shooter,Konami Digital Entertainment,0,0,1.2,1.2
1678,Ganbare Goemon! Karakuri Douchuu,NES,1986,Platform,Konami Digital Entertainment,0,0,1.2,1.2
1679,NFL 2K,DC,1999,Sports,Sega,1.12,0.05,0,1.17
1680,SolarStriker,GB,1989,Shooter,Nintendo,0.4,0.39,0.36,1.15
1682,NHL 2002,PS2,2001,Sports,Electronic Arts,0.59,0.46,0,1.05
1683,Mario vs. Donkey Kong 2: March of the Minis,DS,2006,Puzzle,Nintendo,0.74,0.03,0.36,1.13
1684,PokéPark Wii: Pikachu's Adventure,Wii,2009,Adventure,Nintendo,0.55,0.17,0.42,1.14
1685,One Piece: Pirate Warriors,PS3,2012,Action,Namco Bandai Games,0.01,0.24,0.86,1.11
1686,WWE 2K14,PS3,2013,Sports,Take-Two Interactive,0.49,0.49,0,0.98
1687,Metal Gear Solid: Portable Ops,PSP,2006,Action,Konami Digital Entertainment,0.38,0.35,0.38,1.11
1688,Nuclear Strike,PS,1997,Simulation,Electronic Arts,0.66,0.45,0,1.11
1689,Captain Toad: Treasure Tracker,WiiU,2014,Puzzle,Nintendo,0.56,0.36,0.19,1.11
1690,WWE SmackDown vs Raw 2008,PSP,2007,Fighting,THQ,0.45,0.47,0,0.92
1691,The Simpsons: Road Rage,GBA,2003,Racing,THQ,0.86,0.32,0,1.18
1692,Pro Evolution Soccer 2008,Wii,2008,Sports,Konami Digital Entertainment,0.09,0.84,0.11,1.04
1693,SpongeBob SquarePants: Revenge of the Flying Dutchman,GBA,2002,Platform,THQ,0.92,0.23,0,1.15
1694,Mario & Sonic at the London 2012 Olympic Games,3DS,2012,Sports,Sega,0.18,0.64,0.27,1.09
1696,Kobe Bryant in NBA Courtside,N64,1998,Sports,Nintendo,1.02,0.13,0.04,1.19
1698,The Dukes of Hazzard: Racing for Home,PS,1999,Racing,Ubisoft,0.99,0.16,0,1.15
1700,FIFA 14,XOne,2013,Sports,Electronic Arts,0.41,0.66,0,1.07
1701,Spider-Man: The Movie,GC,2002,Action,Activision,0.86,0.27,0.01,1.14
1702,Final Fantasy I & II: Dawn of Souls,GBA,2004,Role-Playing,Nintendo,0.64,0.24,0.29,1.17
1703,NBA 2K17,PS4,2016,Sports,Take-Two Interactive,0.83,0.14,0,0.97
1704,Pokemon Super Mystery Dungeon,3DS,2015,Role-Playing,Nintendo,0.46,0.31,0.33,1.1
1705,Just Dance 4,X360,2012,Misc,Ubisoft,0.9,0.2,0,1.1
1706,Metal Gear Solid VR Missions,PS,1999,Adventure,Konami Digital Entertainment,0.66,0.45,0,1.11
1710,Pro Yakyuu Family Stadium '88,NES,1988,Sports,Namco Bandai Games,0.1,0,1.08,1.18
1711,Shenmue,DC,1999,Adventure,Sega,0.52,0.24,0.38,1.14
1712,Mario Tennis,GB,2000,Sports,Nintendo,0.5,0.18,0.44,1.12
1713,Tony Hawk's Pro Skater 2,GBA,2001,Sports,Activision,0.85,0.31,0,1.16
1714,WWE '12,PS3,2011,Fighting,THQ,0.53,0.46,0.02,1.01
1715,WWE SmackDown vs. Raw 2010,PS3,2009,Fighting,THQ,0.48,0.49,0.01,0.98
1717,Sonic the Hedgehog,PS3,2006,Platform,Sega,0.41,0.07,0.04,0.52
1719,Spore,PC,2008,Strategy,Electronic Arts,0.03,1.06,0,1.09
1720,Soviet Strike,PS,1996,Simulation,Electronic Arts,0.65,0.44,0,1.09
1721,Your Shape: Fitness Evolved 2012,X360,2011,Sports,Ubisoft,0.7,0.37,0,1.07
1722,Army of Two,PS3,2008,Shooter,Electronic Arts,0.74,0.26,0.02,1.02
1723,Gun,PS2,2005,Shooter,Activision,0.98,0.04,0,1.02
1724,Ty the Tasmanian Tiger,PS2,2002,Platform,Electronic Arts,0.57,0.45,0,1.02
1725,Wario Land: Shake It!,Wii,2008,Platform,Nintendo,0.6,0.31,0.15,1.06
1726,Sonic Rush Adventure,DS,2007,Platform,Sega,0.54,0.49,0.01,1.04
1727,Medal of Honor: Warfighter,X360,2012,Action,Electronic Arts,0.58,0.47,0.01,1.06
1729,Ratchet & Clank (2016),PS4,2016,Platform,Sony Computer Entertainment,0.32,0.64,0.04,1
1734,Rage Racer,PS,1996,Racing,Sony Computer Entertainment,0.16,0.11,0.83,1.1
1735,Medal of Honor: Rising Sun,XB,2003,Shooter,Electronic Arts,0.76,0.36,0,1.12
1736,Football Manager 2013,PC,2012,Sports,Sega,0,0.95,0,0.95
1738,Mirror's Edge,X360,2008,Platform,Electronic Arts,0.51,0.51,0.01,1.03
1739,Destiny: The Taken King,XOne,2015,Shooter,Activision,0.82,0.23,0,1.05
1740,Mario vs. Donkey Kong,GBA,2004,Puzzle,Nintendo,0.68,0.25,0.21,1.14
1741,007: Quantum of Solace,PS3,2008,Action,Activision,0.43,0.52,0.02,0.97
1742,EA Sports Active: More Workouts,Wii,2009,Sports,Electronic Arts,0.78,0.28,0,1.06
1744,Need for Speed: Most Wanted,PSV,2012,Racing,Electronic Arts,0.38,0.52,0.01,0.91
1746,Midnight Club 3: DUB Edition Remix,PS2,2006,Racing,Take-Two Interactive,0.97,0.04,0,1.01
1747,Tom Clancy's Ghost Recon: Jungle Storm,PS2,2004,Shooter,Ubisoft,0.57,0.44,0,1.01
1748,SingStar,PS3,2007,Misc,Sony Computer Entertainment,0.45,0.58,0,1.03
1749,Bushido Blade,PS,1997,Fighting,Sony Computer Entertainment,0.39,0.27,0.43,1.09
1751,NASCAR Thunder 2002,PS2,2001,Racing,Electronic Arts,0.57,0.44,0,1.01
1752,Jet Force Gemini,N64,1999,Shooter,Nintendo,0.78,0.28,0.07,1.13
1754,Yu-Gi-Oh! The Sacred Cards (American and Others sales),GBA,2002,Role-Playing,Konami Digital Entertainment,0.84,0.27,0,1.11
1755,Sega Rally Championship,SAT,1995,Racing,Sega,0.21,0.16,0.77,1.14
1757,Medal of Honor Heroes 2,PSP,2007,Shooter,Electronic Arts,0.5,0.39,0.02,0.91
1759,Rocksmith,PS3,2011,Misc,Ubisoft,0.52,0.38,0.09,0.99
1761,FIFA Soccer 10,PSP,2009,Sports,Electronic Arts,0.15,0.68,0.01,0.84
1762,Plants vs. Zombies: Garden Warfare,X360,2014,Shooter,Electronic Arts,0.51,0.54,0,1.05
1763,Worldwide Soccer Manager 2009,PC,2008,Simulation,Sega,0,1.14,0,1.14
1764,Omerta: City of Gangsters,PS3,2011,Simulation,Konami Digital Entertainment,0.52,0.46,0,0.98
1768,Kaboom!,2600,1980,Misc,Activision,1.07,0.07,0,1.14
1769,Red Dead Redemption: Undead Nightmare,PS3,2010,Action,Take-Two Interactive,0.44,0.46,0.06,0.96
1770,Sonic and the Black Knight,Wii,2009,Platform,Sega,0.69,0.35,0.01,1.05
1771,Call of Duty 4: Modern Warfare,PC,2007,Shooter,Activision,0,1.12,0,1.12
1772,Qix,GB,1990,Puzzle,Nintendo,0.51,0.2,0.41,1.12
1776,Ratchet & Clank: All 4 One,PS3,2011,Platform,Sony Computer Entertainment,0.75,0.22,0.05,1.02
1777,Donkey Konga,GC,2003,Misc,Nintendo,0.5,0.16,0.46,1.12
1778,Fight Night Champion,PS3,2011,Fighting,Electronic Arts,0.45,0.51,0,0.96
1780,Tak and the Power of Juju,PS2,2003,Platform,THQ,0.56,0.44,0,1
1783,Pokemon Rumble Blast,3DS,2011,Action,Nintendo,0.47,0.26,0.35,1.08
1784,Action Bass,PS,2000,Action,Take-Two Interactive,0.64,0.43,0,1.07
1785,Tenchu: Wrath of Heaven,PS2,2003,Action,Activision,0.44,0.34,0.25,1.03
1786,Shadow of the Colossus,PS2,2005,Action,Sony Computer Entertainment,0.78,0.03,0.2,1.01
1788,Hot Shots Golf: Out of Bounds,PS3,2007,Sports,Sony Computer Entertainment,0.31,0.03,0.76,1.1
1789,Dance Dance Revolution Extreme 2,PS2,2005,Simulation,Konami Digital Entertainment,0.95,0.04,0,0.99
1790,Mirror's Edge,PS3,2008,Platform,Electronic Arts,0.31,0.59,0.02,0.92
1791,Rabbids Go Home,Wii,2009,Platform,Ubisoft,0.26,0.75,0,1.01
1794,Pilotwings,SNES,1990,Simulation,Nintendo,0.46,0.17,0.48,1.11
1796,Super R.C. Pro-Am,GB,1991,Racing,Nintendo,0.58,0.37,0.15,1.1
1797,The Lord of the Rings: The Return of the King,XB,2003,Action,Electronic Arts,0.71,0.38,0,1.09
1799,Royal Palace of White Sword and The City of Gentiles,PS2,2005,Role-Playing,Take-Two Interactive,0,0.51,0,0.51
1800,Guitar Hero 5,X360,2009,Misc,Activision,0.65,0.37,0,1.02
1802,Need for Speed Underground 2,GC,2004,Racing,Electronic Arts,0.7,0.39,0.01,1.1
1804,ModNation Racers,PS3,2010,Racing,Sony Computer Entertainment,0.5,0.41,0.06,0.97
1807,Cars,GBA,2006,Racing,THQ,0.81,0.3,0,1.11
1808,Fantasy Life,3DS,2012,Role-Playing,Nintendo,0.33,0.37,0.37,1.07
1809,Tom Clancy's Rainbow Six 3: Black Arrow,XB,2004,Shooter,Ubisoft,0.99,0.12,0,1.11
1810,WWE 2K15,PS4,2014,Sports,Take-Two Interactive,0.38,0.56,0,0.94
1811,Donkey Kong,NES,1983,Platform,Nintendo,0.23,0.05,0.84,1.12
1812,Jampack Winter '98,PS,1998,Misc,Sony Computer Entertainment,0.63,0.43,0,1.06
1813,WWE 2K14,X360,2013,Sports,Take-Two Interactive,0.64,0.39,0,1.03
1814,Alien: Isolation,PS4,2014,Shooter,Sega,0.34,0.56,0.04,0.94
1815,Yakuza 3,PS3,2009,Action,Sega,0.21,0.21,0.62,1.04
1816,Pokémon Mystery Dungeon: Red Rescue Team (US weekly sales),GBA,2005,Role-Playing,Nintendo,0.81,0.3,0,1.11
1818,Dragon Age II,X360,2011,Action,Electronic Arts,0.72,0.3,0.01,1.03
1820,Supercar Street Challenge,PS2,2001,Racing,Activision,0.55,0.43,0,0.98
1821,Pilotwings 64,N64,1996,Simulation,Nintendo,0.56,0.24,0.3,1.1
1824,Castlevania: Lords of Shadow,PS3,2010,Action,Konami Digital Entertainment,0.5,0.37,0.1,0.97
1825,Rocksmith,X360,2011,Misc,Ubisoft,0.84,0.2,0.01,1.05
1827,SOCOM: U.S. Navy SEALs Fireteam Bravo,PSP,2005,Shooter,Sony Computer Entertainment,1.03,0,0.01,1.04
1828,Call Of Duty 2: Big Red One,XB,2005,Shooter,Activision,0.66,0.4,0,1.06
1829,Yoshi's Cookie,NES,1992,Puzzle,Nintendo,0.41,0.06,0.63,1.1
1830,Guitar Hero 5,PS2,2009,Misc,Activision,0.28,0.3,0,0.58
1832,Spider-Man 2,XB,2004,Action,Activision,0.82,0.26,0,1.08
1835,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",PS2,2007,Action,Activision,0.63,0.37,0,1
1839,Rock Band,PS2,N/A,Misc,Electronic Arts,0.71,0.06,0,0.77
1840,Tom Clancy's Splinter Cell: Chaos Theory,XB,2005,Action,Ubisoft,0.68,0.38,0,1.06
1841,Donkey Kong Jr.,NES,1983,Platform,Nintendo,0.33,0.07,0.7,1.1
1842,Arc the Lad,PS,1995,Role-Playing,Sony Computer Entertainment,0,0,1.1,1.1
1844,Need for Speed: ProStreet,Wii,2007,Racing,Electronic Arts,0.54,0.46,0,1
1845,Pikmin 3,WiiU,2013,Strategy,Nintendo,0.45,0.31,0.29,1.05
1847,Lumines: Puzzle Fusion,PSP,2004,Puzzle,Ubisoft,0.52,0.35,0,0.87
1849,Guitar Hero 5,PS3,2009,Misc,Activision,0.53,0.4,0,0.93
1850,Megamania,2600,1981,Shooter,Activision,1.03,0.06,0,1.09
1851,Medal of Honor: Airborne,X360,2007,Shooter,Electronic Arts,0.45,0.53,0.01,0.99
1852,The Legend of Zelda: Tri Force Heroes,3DS,2015,Action,Nintendo,0.52,0.33,0.17,1.02
1854,Triple Play 98,PS,1997,Sports,Electronic Arts,0.61,0.42,0,1.03
1856,Petz Dogz 2,DS,2007,Simulation,Ubisoft,0.47,0.52,0,0.99
1857,WWE SmackDown vs. Raw 2011,PS3,2010,Fighting,THQ,0.44,0.46,0.01,0.91
1858,Yu-Gi-Oh! Duel Monsters II: Dark Duel Stories,GB,1999,Strategy,Konami Digital Entertainment,0,0,1.1,1.1
1861,Famicom Jump: Eiyuu Retsuden,NES,1989,Role-Playing,Namco Bandai Games,0,0,1.1,1.1
1862,F-Zero X,N64,1998,Racing,Nintendo,0.45,0.33,0.29,1.07
1863,Popeye,NES,1983,Platform,Nintendo,0.51,0.12,0.45,1.08
1864,NERF N-Strike,Wii,2008,Shooter,Electronic Arts,0.92,0.09,0,1.01
1865,NBA Live 2001,PS2,2001,Sports,Electronic Arts,0.52,0.4,0.04,0.96
1866,SingStar Legends,PS2,2006,Misc,Sony Computer Entertainment,0.12,0.75,0,0.87
1867,SingStar Rocks!,PS2,2006,Misc,Sony Computer Entertainment,0,0.84,0,0.84
1868,Tales of Symphonia,GC,2003,Role-Playing,Nintendo,0.54,0.21,0.31,1.06
1869,Untold Legends: Brotherhood of the Blade,PSP,2005,Role-Playing,Activision,0.54,0.33,0.01,0.88
1870,Star Ocean: The Second Story,PS,1998,Role-Playing,Sony Computer Entertainment,0.26,0.1,0.72,1.08
1873,Imagine: Babysitters,DS,2008,Simulation,Ubisoft,0.63,0.36,0,0.99
1874,The Simpsons Game,PSP,2007,Action,Electronic Arts,0.24,0.55,0,0.79
1875,Yakuza 2,PS2,2006,Adventure,Sega,0.05,0.04,0.84,0.93
1876,Skate 2,X360,2009,Sports,Electronic Arts,0.82,0.17,0.01,1
1878,Virtua Fighter 5,PS3,2007,Fighting,Sega,0.29,0.52,0.08,0.89
1879,NFL 2K1,DC,2000,Sports,Sega,1.02,0.05,0,1.07
1880,BeatMania,PS,1998,Simulation,Konami Digital Entertainment,0,0,1.07,1.07
1881,Namco Museum Battle Collection,PSP,2005,Misc,Sony Computer Entertainment,0.75,0.18,0,0.93
1883,Madden NFL 2004,XB,2003,Sports,Electronic Arts,1.02,0.02,0,1.04
1884,Empire: Total War,PC,2009,Strategy,Sega,0.01,0.97,0,0.98
1885,The Godfather,PS2,2006,Action,Electronic Arts,0.89,0.03,0.01,0.93
1886,Tiger Woods PGA Tour 10,Wii,2009,Sports,Electronic Arts,0.61,0.37,0,0.98
1889,Dante's Inferno,PS3,2010,Action,Electronic Arts,0.64,0.28,0.04,0.96
1890,Sonic & Sega All-Stars Racing,DS,2010,Racing,Sega,0.44,0.54,0,0.98
1891,Skylanders Giants,PS3,2012,Action,Activision,0.35,0.52,0,0.87
1892,Endless Ocean,Wii,2007,Adventure,Nintendo,0.44,0.47,0.09,1
